author,comment,likes,published_at,comment_id
@poofoo5471,"people dont take this seriously, so its almost like playing plague inc on easy difficulty",438,2020-04-10T18:34:09Z,UgwUFF0IyCtYUNkJmjt4AaABAg
@obinnanwakwue5735,Stubbornness and stupidity will be our biggest downfall.,607,2020-04-10T15:10:42Z,Ugz1oYVK-o-XxKEbjFR4AaABAg
@nanjililiana,"Can I just say, as a doctor, this was one of the most interesting, informative and to the point videos I have ever seen. Loved the graphics and the analogies you used. You explained quite well the importance of selfisolation. Thank you so much for this! ",234,2020-04-10T09:43:43Z,UgwGtiSgh1bUMIfKxEx4AaABAg
@spiderodoom,"I cant understand why this video has 9.6k dislikes. Its informative, well researched, and well put together. I can understand the general haters of Kurzegast, as is common of any channel, but I dont get it.",347,2020-04-06T16:24:18Z,UgxVXLXfv0kPvS4NtSt4AaABAg
@Subscriberswithoutvideos-mp4bk,_Symptoms of the Coronavirus_,441,2020-04-06T09:25:10Z,UgxGZLHcr2EREcNKAO14AaABAg
@Subscriberswithoutvideos-mp4bk,2020  The year your hands consume more alcohol than your mouth.,1529,2020-04-06T09:22:53Z,Ugx_wK-UCOJqa9QzIJ14AaABAg
@AH-be6bu,A slow pandemic will not be remembered by the history books.,182,2020-04-05T03:38:00Z,UgyYOWH-YwQ6GP8jv0p4AaABAg
@dataanalyze7785,Everyone Coronavirus,543,2020-04-03T16:34:48Z,UgwXspM4wLiNSGeK4wZ4AaABAg
@subscribersfromcommentingo4441,What happens when it affects us and what should we do?,551,2020-04-01T18:38:51Z,UgyC0Bmw91-1xToQLLZ4AaABAg
@snap8386,Im wondering if that 10k people that dislike it its just that the ones still thinking that its just a flu,223,2020-04-01T15:08:33Z,UgyIKl3oNpaSl4-PVGl4AaABAg
@Alusnovalotus,This should be broadcast around the world at least twice a day,521,2020-04-01T14:19:49Z,Ugy1X4eGrGxgp5kB9p14AaABAg
@subscribeoriwilltakeallyou758,Everyone 2020 is gonna be the year,358,2020-04-01T06:29:54Z,UgwNSCxL_upNkzSk_x14AaABAg
@montagne8820,It is a little sad that the people who need to watch this video the most likely are not the ones watching it... ,277,2020-03-30T15:03:46Z,UgwPKm9Xaxi_R-_aTyp4AaABAg
@ZiaZillion,Me Google why do I have a headache?,466,2020-03-29T10:59:13Z,Ugw0K9R9Ld6xvn2JGzt4AaABAg
@emmajiang3671,Narrator Wash your hands!!!,683,2020-03-29T03:48:15Z,UgwtVAbfaW1h-hv7sIF4AaABAg
@me-lz7jb,government stay home,283,2020-03-28T14:02:36Z,UgwLX8yujkwcCPMb04B4AaABAg
@DarkBykeTwitch,Theres still morons that wont believe this is how it spreads.,479,2020-03-28T06:20:48Z,UgyzFfP-8orBPqXePIt4AaABAg
@kyro3083,"Whenever I hear someone saying something about not being able to breathe, I start to struggle with breathing.",276,2020-03-28T00:24:10Z,UgzES9u-wFaqg5nGJ894AaABAg
@martynphillips03,Isnt it epic to think that there is a war inside our body every time were infected,516,2020-03-27T16:17:03Z,Ugxw6F5VY6z_chPB_MJ4AaABAg
@aadharshram4975,Cell Gets infected,267,2020-03-27T09:36:27Z,Ugy32Q95fusS1IO_Re54AaABAg
@sharpshooter012345,Spoiler alert The virus will evolve when it has enough DNA points.,173,2020-03-26T17:26:08Z,Ugw3fyh4CyCrZEGsi6N4AaABAg
@-aligfx,I was never this educated and visually satisfied at the same time ... state of art work  kudos to you and your team dear sir!,178,2020-03-26T14:03:39Z,UgzOvx7SYGJTU-yBE6l4AaABAg
@aryaa7334,body gets infected,189,2020-03-26T02:18:06Z,UgzUAkxLlWlRqploLQ94AaABAg
@wanzongyi1200,Government Stay Home,719,2020-03-25T17:13:12Z,Ugx4frrohGX2A3LmKhN4AaABAg
@format1498,Everyone Washes hands after watching,942,2020-03-25T13:51:13Z,Ugyux1mADvq0FpbEWXt4AaABAg
@romeomike62,"If youre put under Quarantine, you should understand why and respect it",324,2020-03-25T08:13:43Z,UgzLcVaooLs-NCknXP14AaABAg
@shantcheetah,"to everyone out there stay safe  stay inside, but most of all, STAY CALM. panicking wont lead to anything good.",622,2020-03-24T19:24:46Z,UgxTEyGYCFg6dw_CNyx4AaABAg
@ninetiespoets5548,I wish corona was long gone when i see this comment again.,426,2020-03-24T13:22:31Z,UgwrnHSt3sknsmna6bV4AaABAg
@karenzhen3530,"As an introvert, Ive been training for this quarantine my whole life xD",415,2020-03-24T08:45:46Z,UgyED37SG26kMkpQ0Vd4AaABAg
@QuadSazer,People with flu Stay at home,226,2020-03-24T03:47:40Z,Ugzm5Ea3jNnEUqkJRM94AaABAg
@abdihassan7208,Youve done in 8 minutes what most TV stations have been unable to do in weeks! Thank You!,496,2020-03-23T22:18:20Z,Ugxk5IGQ8f21AL-msDx4AaABAg
@dontlookatmyname5322,This video was actually in the news,1475,2020-03-23T15:27:20Z,Ugzmhg0NNihIEqGqf-J4AaABAg
@juykerudle275,Staying home is not fun,245,2020-03-23T08:51:06Z,Ugy4vPUbWGZ9TvkRkex4AaABAg
@mathacademy8909,"Someone is playing plague inc right now , he hasnt stopped playing since 2019",152,2020-03-23T08:36:17Z,UgxzDQzUAbwyDi7dBmJ4AaABAg
@laurensmith5050,Wash your hands like you just cut up a jalapeño and want to put a contact in your eye  perfect way to encourage people to wash their hands PROPERLY!,841,2020-03-23T07:21:06Z,UgxisMAkx29o9FAUQJ14AaABAg
@Top10Archive,Coronavirus is the ctrlc and ctrlv expert.,174,2020-03-23T06:18:00Z,UgzNfhefEGyAlzSn9zd4AaABAg
@hirokaitabasi5008,Can Everybody Just Appreciate How Good They Animate This,486,2020-03-23T05:37:40Z,Ugx4_kKWejfBrPNVA7Z4AaABAg
@kingofcats9673,Everyone laughed at me for being an introvert look whos laughing now,221,2020-03-23T02:08:26Z,UgxFBYHEU4Vv_PppcQR4AaABAg
@antoniasalinas513,"Notice how toilet paper has nothing to do with coronavirus. Also remember that surgical masks dont work, they were made to keep LIQUIDS out, not viruses. Other people need this stuff.",1907,2020-03-23T01:47:36Z,Ugz6uvQ6gvEojX16eBF4AaABAg
@cocodelpino2582,who gets to live and who gets to die already happening here in Spain ,382,2020-03-23T01:14:41Z,UgyVWcec8ltOwV7q7XJ4AaABAg
@thetayz72,"Imagine, if you will, a world where everyone washes their hands and avoids spreading their illnesses by default.",620,2020-03-22T23:10:50Z,Ugywo61db7nETonPLaJ4AaABAg
@rbnhpp,Government Stay at home as much as you can!,560,2020-03-22T18:48:38Z,UgwrjUo8a0MjKss0GO14AaABAg
@alijawad_19,2030 man has used the last of the toilet papers his parents bought in 2020,230,2020-03-22T18:48:21Z,UgxVp5hdZXqW8rfqTwZ4AaABAg
@NisharthRajput,Horrible Decisions has to be made about who gets to live and who not...,1109,2020-03-22T17:25:43Z,UgzWI2Z8GbpLvSHW2Hd4AaABAg
@pianowithnikko8943,After months we finally develop a vaccine,223,2020-03-22T16:43:08Z,Ugy3tr3PI5OvXX5srB94AaABAg
@marco.trevisan,"I love how in the intro, at 028, the primate holds a roll of toilet paper he didnt in previous episodes.",500,2020-03-22T15:52:27Z,UgyLeoNBjQjC7fK0XGJ4AaABAg
@alissa3196,People in the future are gonna be like,390,2020-03-22T14:03:20Z,UgxQiHFJRt45byr49ZF4AaABAg
@StevenSenjaya,THE BEST EXPLANATION EVER. Everybody should watch this,241,2020-03-22T07:51:01Z,UgyCKm2XuTR2ccusjSR4AaABAg
@tommuggeridge5659,you know the coronavirus is bad when Kurzgesagt starts uploading a lot,219,2020-03-22T07:39:25Z,Ugz97I9xGXbSZkIOh5d4AaABAg
@Sparkz1607,"To wash your hands properly, act like youve just cut jalapenos and want to put in your contacts next",875,2020-03-22T06:26:31Z,UgyREryBQm8AUgluu314AaABAg
@speed2574,Normal sick people Stays at home,335,2020-03-22T02:58:50Z,Ugxy_1IkQeUGV5sjjTx4AaABAg
@_iMamba,"Anyone else notice that with the Covid19 outbreak, antivaxxers have been eerily quiet?",398,2020-03-22T02:26:32Z,UgxIxtsbJaggsh00jDR4AaABAg
@flipscus4098,People in the future are gonna be like WhOs HeRe AfTeR tHe ViRuS,780,2020-03-22T01:36:11Z,Ugxz_4NvEsuEI7t6HQt4AaABAg
@stephenmagee2016,This is going to be taught in history lessons.,200,2020-03-21T22:09:35Z,UgyePNtGe9GtQ2dnZbN4AaABAg
@phnxmusicnz,Everyone in the world should watch this video,1386,2020-03-21T21:53:20Z,UgwPoRRbC13vRjz36kV4AaABAg
@philycheezesteak5176,"Wash your hands like youve just cut up some jalapenos, and want to put in your contacts next. Best advice ever.",2651,2020-03-21T21:49:25Z,UgzCj7gMMbJGuNuIQD54AaABAg
@Fl0yd-,it gets infected and begins to yell bloody murder,1198,2020-03-21T20:06:00Z,UgyIqYYuwa_xqZrtzHB4AaABAg
@cowtaplayz8277,"EVERYONE When you get home wash your hands immediately, so you dont spread it to anything in your house.",920,2020-03-21T19:23:09Z,Ugw_fO5S1Tsx7Ae6Flp4AaABAg
@Physico,Gamers  Ive been training for this moment my whole life..,237,2020-03-21T17:03:50Z,Ugz8_6dcJGs7UXftzEJ4AaABAg
@swifttaylor8659,People in the future are gonna be like WhOs HeRe AfTeR tHe ViRuS?,4337,2020-03-21T16:40:01Z,UgxjcPHDv7QiyU27uFd4AaABAg
@Dadc0rd,Hand sanitizer 1 drop Kills 99.9 of germs,166,2020-03-21T16:36:12Z,UgxcMD1MFSeVnF_PHS14AaABAg
@jonathanmontoyabedoya3949,This is icredibly well xplained.,179,2020-03-21T16:05:26Z,Ugwvy5Im73g0QZfx-hJ4AaABAg
@enam9000,This should be an advert everywhere and have billions of views!!!!!!,228,2020-03-21T15:37:13Z,UgxKBurC45gOZsMk6F94AaABAg
@ActivBowser9177,"Doctors If you get Coronavirus, stay at home so that you do not infect others.",412,2020-03-21T15:28:34Z,Ugx5l1dXFqcMoI-_D4l4AaABAg
@MsAnzoe,Social distancing  which is not a nice experience but a nice thing to do  jup.,177,2020-03-21T14:05:52Z,UgxW0XgHMlxPf4U8ryl4AaABAg
@bubblegumpurple7525,None of this is fun,532,2020-03-21T13:02:59Z,Ugy9u0WkomukC9L_yDp4AaABAg
@limedwire2187,"As someone who works in health care, this social distancing is to prevent NIGHTMARES at hospitals..",1958,2020-03-21T12:42:11Z,UgzLz5-syxeCZEREotF4AaABAg
@bnanney11,China alerted the world,199,2020-03-21T12:41:30Z,Ugxvn4dG2T9U4TDnfpB4AaABAg
@MarouaneTF,You know something is serious when kurzgesagt talks about it,174,2020-03-21T12:06:55Z,Ugzo0npSYOgMskmnb454AaABAg
@idontknowwhathandle2use,When you realize your lifestyle is actually called quarantine,4143,2020-03-21T11:40:21Z,Ugx1UJqH-S5-ybqb-Dt4AaABAg
@bernhardlangers778,The monkey with the toilet paper in the opening is just such a subtle social critique D.,1327,2020-03-21T10:53:42Z,Ugx_7-3loK3jcvlQ0794AaABAg
@feetfinderguy7044,"love how in the intro theres a monkey holding a toilet paper, lol",181,2020-03-21T10:51:41Z,UgwR9U9vntfCOwH8GrR4AaABAg
@slythephantom9434,Most people What are killer T cells?,163,2020-03-21T05:58:18Z,Ugz5JKzmXOw_xLzxUdl4AaABAg
@matriarchofazure7607,"Me before the outbreak Has no social life, stays inside all day.",1818,2020-03-21T05:37:01Z,UgwRO2detcJkdRlqxqp4AaABAg
@matriarchofazure7607,"Im a cashier. Due to the outbreak, we now need to wash our hands thoroughly every 30 minutes, wear gloves at all times, and stick out a tray for customers to put money into instead of giving it to us via hands. It wastes a lot of time, but better safe than sorry I guess.",582,2020-03-21T05:35:20Z,Ugw7LWHcwfsxswbh9Ld4AaABAg
@floursandroses,I love how even the monkeys in the animation were hoarding toilet paper. Lol,282,2020-03-21T04:42:12Z,UgwNz24RF-t647PzfvV4AaABAg
@patmanguy9610,Crazy people buys unholy amounts of toilet paper,375,2020-03-21T04:16:56Z,Ugy4jND_vgird8mlZ614AaABAg
@SquatterLoki,For the first time in human history,9965,2020-03-21T04:08:37Z,Ugyd63e8rew90Rs5DWp4AaABAg
@theseat,"Who in the hell is downvoting this?  Seriously.  Its actual, real, information.  Not the fake garbage.",261,2020-03-21T03:25:41Z,UgyjHPPDCfr00jBkFIF4AaABAg
@colbyandbrennen3543,When youve already been practising social distancing for your whole life,258,2020-03-21T03:00:38Z,UgwWZ-7ctcFIeQaYlCt4AaABAg
@EasyCartoonDrawingTutorials,Probably the most sensible 8 minutes Ive heard on this topic.,6147,2020-03-21T02:14:27Z,UgxmiPc3JhNJApJrZEd4AaABAg
@snowleopard9463,"When you realize that this kurzgesagt video was created and beautifully animated in just the fewest weeks,  with the same level of animation and energy to actual weekmonthlong videos.",1599,2020-03-21T02:05:37Z,UgxpZ5PeOquZMOlPfbF4AaABAg
@DonDon9000,729 social distancing has really taken its toll on that bird... or the animator who did that part,657,2020-03-21T01:24:37Z,UgznF5kUcqdqKb3vUfp4AaABAg
@erinasama4976,Normal people What are these Neutrophiles and Killer T Cells?,406,2020-03-21T01:16:57Z,Ugzc8WWNpWxPlZZEwJ94AaABAg
@user-wm9rq7jv1r,"732, the bird licking the window killed me LMAO",169,2020-03-21T00:29:54Z,Ugz6hyliXUJVzjQZli14AaABAg
@anna-kaya7892,This is so explanatory! I love how it doesnt have gory showings just a very descriptive animation!,403,2020-03-21T00:07:53Z,Ugy4vkOBlvpShot3urZ4AaABAg
@tylertomooka5716,027 that monkey really be flexing in this time,330,2020-03-20T22:47:48Z,Ugxk5o7mfL4oSn-mpdZ4AaABAg
@realbratiskim,Im now imagining the Cells at Works characters becoming zombies and attaching each other.,356,2020-03-20T21:32:45Z,Ugy_27npVGTpMO1xFWN4AaABAg
@sweetXroll,Kurzgesagt  the hero we need in times of misinformation and confusion.,1286,2020-03-20T21:30:41Z,UgxD7a9T8VfzMn_FS194AaABAg
@kristijankorac9751,Me waits to see the videos outro,324,2020-03-20T21:30:15Z,UgydlJkEOzjhuBER1Al4AaABAg
@ronaldwilliams9600,Ive been home for a week now and my house hasnt been this clean in years.,345,2020-03-20T21:08:18Z,UgylOAV25vsaBjcja5h4AaABAg
@fastfurious0864,Government Work from home,235,2020-03-20T21:05:22Z,UgwAZzckI_WIrvbamVl4AaABAg
@petals92,Love the bird at the end saying I want to go to bed.,427,2020-03-20T21:03:02Z,UgwJDAFUi0hy1VTwrzt4AaABAg
@thetacoguyy,Everybody on earth needs to watch this,155,2020-03-20T20:43:35Z,Ugz4pcmzatCTDWhfOwJ4AaABAg
@ronaldbirb9431,cut up some jalapenos and put them on your contact lens,289,2020-03-20T20:41:58Z,UgznmkU3tNcBxWBQQcZ4AaABAg
@subschallenge-nh4xp,Medicle experts wash you hands and selfisolate,458,2020-03-20T18:46:52Z,Ugx2YlUyxKUlvf7Q2bx4AaABAg
@jonathancooley8745,I wish that the news would do stuff like this instead of losing their minds,386,2020-03-20T18:41:29Z,UgwJ6yyFqyUXyZI68Ph4AaABAg
@SamsArtStudio95,Symptoms of Corona virus,174,2020-03-20T18:33:14Z,UgyYL8tQyE6zFYb-6a14AaABAg
@humptydumty6629,These cells really do get depressed with all the suicides.,590,2020-03-20T18:30:16Z,UgzA6noio-BGREuiI-54AaABAg
@tia2124,Everybody take a moment of silence for this man for telling us these facts.,551,2020-03-20T18:23:42Z,Ugzeq5hnJA4zIi8Cfx14AaABAg
@victory9952,Am I the only one who feels like theyre in a bad dream?,484,2020-03-20T17:51:57Z,Ugy0KjrDHh7wkcnbbZd4AaABAg
@lilbleach7097,Government Puts us in quarantine,1563,2020-03-20T17:34:01Z,UgzaFuN7d89G-3UczKh4AaABAg
@GitSumGaming,Neutrophiles 302 so anyway I started blasting,395,2020-03-20T17:33:55Z,UgziwtS3hSKiaF3TFjl4AaABAg
@ipettynote,"Cant wait for the next generations  The Quaranteens, Covid9teens and the Coronials.",1089,2020-03-20T17:31:58Z,UgxdkzbBfk3eedjCFXR4AaABAg
@jennifercruz8142,"I have an idea Google How about NOT showing any ads for the time being, and instead, show THIS video with the necessary captions to everyone.",1722,2020-03-20T16:46:40Z,UgwijxbOjnFqvQJ6bF54AaABAg
@ZealousPumpkinTV,Murray  Do you think staying home all the time is funnyfine?,897,2020-03-20T16:39:50Z,Ugx7OJA6SqfPe_LVIf14AaABAg
@Terminatorus1,Humans Have developed a very high and effective immun system,569,2020-03-20T16:36:52Z,Ugzbq_Rj504H39uUxeV4AaABAg
@Cl_over,Half of everyone in canada Buys everything on the shelf,392,2020-03-20T16:34:07Z,Ugzyj1d1B-yEqN80uip4AaABAg
@spacy3207,"I like this channel so much that I could give a hug to everyone in the production, after the coronavirus pandemic of course!!!",329,2020-03-20T16:21:51Z,UgyTt2dZ00sdVvGiV-p4AaABAg
@MyChannel10198,Medicle experts wash you hands and selfisolate,159,2020-03-20T16:13:11Z,UgyuPXELaTAHc2WkqIJ4AaABAg
@Lambdadelta-kyo,"Immune system Hey, Im busy fighting a war here!",905,2020-03-20T15:21:20Z,Ugx2sOGZ5Tfa-fHBwBF4AaABAg
@ZealousPumpkinTV,That moment when I realize they call my general lifestyle Quarantine,237,2020-03-20T15:20:01Z,Ugw9fR-H0tVtv7xzFYp4AaABAg
@MrSaunamies95,Quarantines are not great experience and certainlyl not popular,1933,2020-03-20T14:57:45Z,Ugz8PcQsmjYnF4zB8rd4AaABAg
@DuduMapelli,Kurszgesagt Wash your hands and,242,2020-03-20T14:50:18Z,Ugw603G5-eIghSgynjd4AaABAg
@s-zz,Meanwhile in flordia,203,2020-03-20T14:43:56Z,UgwnVkeqU_cmOZPl1d94AaABAg
@benjamink3057,"I feel like, this video should be played on loop in our hospital waiting rooms, in the TV and should be in everyones YouTube recommendation.",6475,2020-03-20T14:10:24Z,UgxoCJmZnn4AwOlz_Zx4AaABAg
@Tintoycar,A BIG THANK YOU TO ALL THE PEOPLE AROUND THE WORLD WHO LOOK AFTER THE ILL PEOPLE OR THE LONELY PEOPLE CHEERS FOR YOU MEN AND WOMEN!,676,2020-03-20T14:08:14Z,UgyE27TzJtzx9dkSJaB4AaABAg
@Game-info-guys,"Its disgusting how YouTube removed ad from someone who worked hard and explained everything about cov19,YouTube IS overreacting!",525,2020-03-20T14:04:42Z,UgxCS_3SQLX3XA8tkbh4AaABAg
@iau,Experts Wash your hands with soap. It breaks down the virus!,468,2020-03-20T14:04:31Z,UgwzMSU6AEOsYhg8S5t4AaABAg
@ceciliatavarez5655,Remember in the plague inc difficulty like mega brutal where everyone always washes their hands.plague inc shows how well washing your hands is,287,2020-03-20T14:03:07Z,UgyDvy0aSzER_SJu65h4AaABAg
@duffchick58,Kurzgesagt We have a short deadline and need to work night and day to get this out in time. Lets focus on priority scenes that inform the publi,296,2020-03-20T13:52:48Z,UgwQtfRP4UhMYnv_iOZ4AaABAg
@tmgclips5300,People with the flu stays home,371,2020-03-20T13:52:45Z,UgxGGL_es37zM1_z4q54AaABAg
@appleburger285,THE MONKEY IN THE INTRO HAS THE LAST TOILET PAPER ROLL,1252,2020-03-20T13:50:11Z,UgwyGe3DFg5ebKF9Hnt4AaABAg
@EvgeniiNeumerzhitckii,"This is honestly the most informative coronavirus material Ive watched so far. And also thanks for promoting ourworldindata web site, I hope more people will look at their plots instead of arguing with each other",1005,2020-03-20T13:36:28Z,UgxMqCbFOAtMsJVt23V4AaABAg
@samlouback3161,I wish i could give everyone who works for this channel a hug. the amount of effort yall put in really shows. thank you for all your videos,304,2020-03-20T13:33:48Z,UgxELYKBXER3YD2n1th4AaABAg
@bulgna,The bird licking the window represents me on quarantine more than Id like to admit,372,2020-03-20T13:31:28Z,Ugx_A05dQAxliTcNdl14AaABAg
@seedlesswatermelon566,028 Its interesting to see the ape holding the toilet paper representing how ridiculous were being without getting too controversial. Its just something I noticed in the beginning that I thought was really cool and a nice way to send a message.,1963,2020-03-20T13:09:21Z,Ugw00Fs0hX204Uy3nIB4AaABAg
@trapkink2755,Immune system Almost done finishing off the coronavirus and clearing the damaged lungs of infection,152,2020-03-20T12:29:10Z,UgyhrIMVGUkSaTUHpa94AaABAg
@aweslayne,Others How can someone just stay at home for several days? Ugh,3133,2020-03-20T11:35:19Z,Ugy1I6l3m0AQLCPxP8Z4AaABAg
@garamari,When you find out your entire life style is called Social Distancing.,1275,2020-03-20T11:33:39Z,Ugz1XCzyTM-OB5nONON4AaABAg
@elijahpelito4722,The virus causes the cells to overreact,331,2020-03-20T11:30:19Z,Ugy_CmTq9JVpImmKq6h4AaABAg
@radianzero,Everyone Starts panick buying while spreading it around supermarkets,327,2020-03-20T11:20:54Z,UgwGQ90i2s65lnN313N4AaABAg
@kezzerz,Everyone Oh my god! I dont get to see my relatives or any other people because of Covid19? Thats horrible!,349,2020-03-20T11:16:59Z,UgzDydefrxeaVA6ctqt4AaABAg
@Tmon_media,Kurzgesagt We are need months and years to make a video,3781,2020-03-20T11:16:53Z,UgzqhBzd3Hv3q89ySYl4AaABAg
@sapnatomar5881,"Those horrible decisions about who gets to live have already started. In Italy , in many places due to too many Ill people and lack of resources govt. is focussing on treating youth because they have higher chance of survival. It cuts deep inside.",325,2020-03-20T11:03:17Z,UgzK6WnG8_sMjZlKgc54AaABAg
@iconic6033,Wow there are some people who press the dont like button,857,2020-03-20T10:24:21Z,Ugz9bbTJI0yXvYZQMLx4AaABAg
@IrishBelmont,"Its safe to say that COVID19 will be remembered by the history books, mostly because of its fast spread, the plunge in the market and the sudden halt in businesses.",162,2020-03-20T10:11:37Z,UgxOj2oMU0EOHtdDaJ54AaABAg
@prestige_123,Immune system idk who to attack anymore!,319,2020-03-20T10:02:56Z,UgxsRFeg5K85Esl-rK94AaABAg
@hugovallarta,"As informed as most humans on this planet believe they are, this is the clearest information package in the world at this moment. This will save lives Kurzgesagt, Ive said it before and say it again what you do matters and we thank you",220,2020-03-20T10:01:47Z,UgxyP4wugjNWjsMLx_l4AaABAg
@catbug4889,"Kurzgesagt avoid touching, hugging others, social distancing and be hygienic",193,2020-03-20T10:01:35Z,UgyWjzmE-V_FQ0obZLR4AaABAg
@DiRtYLaWs2007,"Meanwhile in the UK people are panic buying like its Christmas Eve, spreading the virus around the supermarkets.",1757,2020-03-20T09:59:46Z,UgyWma0lBa15RawrPZN4AaABAg
@athendity2567,Man... I wish we had Therapist cells that could talk the cells out from selfharm,652,2020-03-20T09:58:34Z,UgzVkZyvP26hAlZ3WqV4AaABAg
@pisikesidnei,When your immune system starts attacking your body,196,2020-03-20T09:52:11Z,Ugw8Nh3mpsF1FjDiRJB4AaABAg
@Bahiti-wv7yh,Thanos I used the stones to destroy the stones,622,2020-03-20T09:51:40Z,UgzK4J77uZilm7ybfiJ4AaABAg
@kurokazuki6288,None of this is fun,253,2020-03-20T09:47:29Z,UgxTgO8xcwYiip0TH-B4AaABAg
@HansLemurson,028 That chimp is hoarding toilet paper!,382,2020-03-20T09:40:27Z,Ugx708oIHAzSLPgEkt94AaABAg
@simulify8726,Kurzgesagt has one of the most detailed yet simplistic animations I have ever watched in my life. They are Buttery Smooth.,1191,2020-03-20T09:20:21Z,Ugw5qh4fCBJAby11Atd4AaABAg
@danterik9781,I remember them saying it takes months to make a video and then i see a title for something fresh in the world.,430,2020-03-20T08:10:19Z,UgzpisKdhetcUN-IUyJ4AaABAg
@dead2675,What do we call when corona virus gets spread to Britain?,208,2020-03-20T07:59:02Z,UgwLvoXTm6lQWR4Klld4AaABAg
@SCRKT007,Soap is a poweful tool,172,2020-03-20T06:15:48Z,UgxGNBKkprdjEsJivOF4AaABAg
@IanGrams,"To everyone who makes Kurzgesagt possible, from the bottom of my heart, thank you so very much  I genuinely believe you all make our world a better place. Ill be making a point to share this video everywhere I can and finally ordered some merch to put my money where my mouth is ",1740,2020-03-20T05:21:05Z,UgwnlWrtqOTAf1QrLc14AaABAg
@kathleenw1475,Tf YouTubes so weird like they want people to know more about COVID19 yet they softbanned this extremely informative and interesting video??,215,2020-03-20T05:18:10Z,UgxRv1pSMcdt6T1avb14AaABAg
@retro5624,A slow pandemic will not be remembered by the history book.,841,2020-03-20T05:13:18Z,Ugxxuyl6sTogE3xm1iF4AaABAg
@sakatakintoki597,When your immune system starts attacking your body,2127,2020-03-20T03:51:53Z,UgybpkI8hmMckLZ6sdd4AaABAg
@mrtheman548,I just wanted to say thank you to the fact that this single 8 and a half minute video has been more informative about this virus than the entire fiasco of fear and panic as portrayed by the Mainstream Media,490,2020-03-20T03:46:52Z,UgxptV9oqo1xUPKYJz94AaABAg
@jadez3681,Im a pharmacist and this video is a really good way to educate our patients about Covid as it is short and easy to understand. So thank you kurzgesagt!,308,2020-03-20T03:45:42Z,UgxWxgFHXsftZTptGUp4AaABAg
@KampersandH,"You guys managed to inform us with correct information correctly, and also made the video appealing and convincing. You guys literally worked day and night, and did an awesome job! Also, congrats on 1 on trending!",199,2020-03-20T03:37:07Z,UgyXEnYi3r0ElwGQ-u14AaABAg
@An0ny,Imagine seeing you grand kids studying about the corona virus in history..,255,2020-03-20T00:18:02Z,Ugyx3p3LyarBTOTg4EZ4AaABAg
@Killer_Turnip,"Theres so much confusion and panic out there, contributing to misinformation...thank you for making this easytofollow video and to all those who helped.",232,2020-03-19T23:53:12Z,Ugx-X_A3qkb--TV3iMF4AaABAg
@brogcooper25,Literally and figuratively.,426,2020-03-19T22:41:44Z,UgxLz5u2VwujEwq_MV14AaABAg
@leonprowse5806,"If they start slow, with a not so steep slope, they end okayish.  Love the honesty.",593,2020-03-19T22:20:31Z,UgzJ4RcqZQVKcIz4YMN4AaABAg
@jerry3790,"Incredible how you were able to manage such a time sensitive topic, while still maintaining the usual quality standards",713,2020-03-19T22:00:19Z,UgyQzEqXvotT-NHiweV4AaABAg
@TheAmazingCowpig,Wash your hands as if youve just cut up some jalapenos and want to put in your contacts next.,12363,2020-03-19T21:23:39Z,Ugy47gVSKkkvDA3sj214AaABAg
@justcare.9390,Me 2020 is my time to socialize more!,307,2020-03-19T20:27:31Z,Ugy0P-yyEe390yEUXKN4AaABAg
@impolphin3337,Its a shame they all died like this    But look at how clean there asses are,429,2020-03-19T20:19:09Z,Ugy9OuvSPMHk6uPBAv54AaABAg
@AIex_Kidd,"Bergamo, Italy, here.",386,2020-03-19T20:17:40Z,Ugyfk12RsY4KcLBBvFd4AaABAg
@tomatoian9031,"doctors we stayed at our work for you, now you stay at home for us",156,2020-03-19T19:59:28Z,Ugyeqt1iJBTsGfLczg54AaABAg
@tomatoian9031,"coronavirus the pandemic that made people realize the power of washing hands, and when shtty health systems were exposed",361,2020-03-19T19:54:35Z,UgyOfJAzEj-nJBcAvAl4AaABAg
@HasanK00,"I think its cool how some of the birds had bags under their eyes, just goes to show how much time and effort they put in to get this video out as quickly as possible to inform us. You guys definitely deserve a break lol, thanks for looking out for us.",838,2020-03-19T19:51:34Z,UgxMIlp2SUkw8l-9IL94AaABAg
@noahr.7144,"GUYS GUYS can we apreciate how fast they got this video out? Like holy cow, theres no way that they started this a reasonable time ago being how fast everything started up getting bad.",301,2020-03-19T19:49:06Z,UgxyZHramlgsvRXrgMt4AaABAg
@SolvedEnglish,"I love the last expression used At the end, its all in our hands, literally and figuratively ",1110,2020-03-19T19:47:29Z,Ugzxa9qWGy7hqbUXpW54AaABAg
@RGBY-tv4hg,Immune system Destroys healthy cells,364,2020-03-19T19:41:01Z,UgyPNeW9UmsgwqD6SYF4AaABAg
@Kjubb,"Im in a quarantine. I mean, my whole country is. Its making everyones life hell here, at least this video helped me understand it and get me out of boredom for a few minutes. Thanks!",621,2020-03-19T19:28:54Z,Ugw-hypO8FE37-QI-kF4AaABAg
@sonika87,"This is one of the most well selfexplained videos, it should be translated to all languages, congratulations to creators and animators. My respect. Stay safe all",690,2020-03-19T19:25:05Z,Ugwf6v_8cANsOtPMvQl4AaABAg
@ZERO_ULTRA,Coronavirus VS The World,238,2020-03-19T19:23:43Z,UgwzeYOjd8rCN0zJQk94AaABAg
