author,comment,likes,published_at,comment_id
@mikitaj1,The same conditions from the start.,8368,2024-06-16T11:53:22Z,Ugz3kRBdc5qqLDmLEq14AaABAg
@MargaretRooney-h7x,"Russian regions, Russian people want to be with Russia. Russia said yes. Nothing more to see.",230,2024-06-15T10:04:21Z,Ugzlbdufz9JCoQ3uMJR4AaABAg
@ryanforgo3500,Putin looks 30 years younger than trump and biden even in the way he speaks ,172,2024-06-15T08:51:32Z,UgzDyzjZmvFnptEKn3Z4AaABAg
@wiedewaai,Thank you for showing Putins side of the table. I am sick of this treacherous war promotion. Being a european I dont ever want to commit to a war against my Eurasian similar rooted etnicy. Western world is out of iets mind!!,307,2024-06-15T04:47:31Z,Ugzul5qGDU8trWT6TaR4AaABAg
@aditya42884,The genius professor is back who said Russia will run out of missiles 2 years ago,294,2025-03-06T09:13:45Z,Ugz5PJHcOmGWVzQJERV4AaABAg
@dryohanamwandamd1857,The man who said Ukraine is winning,302,2025-03-06T08:57:01Z,Ugy5EUv9MwpLsak71Dx4AaABAg
@kderules,Isnt Russia still fighting with shovels and washing machine chips.,250,2025-03-06T08:53:25Z,Ugw30TkQKAeft8Lt0oJ4AaABAg
@sanusimuktar7862,Moral of the lesson is never fight a war when you dont control war supplies.,318,2025-03-07T18:18:07Z,Ugz_jQB-7BMpoVIaZ7h4AaABAg
@hypnophonz,"Wait a minute. Russia sees Europe sending soldiers to Ukraine as an act of war. But expects Europe to accept 15,000 North Koreans assisting Russia ?",167,2025-03-07T19:57:43Z,UgzXy0IkGup_ENs3ZDF4AaABAg
@AlpenSkyWatcher,Its Europes Special Military Operation. How could it be an act of war?,512,2025-03-07T11:20:39Z,UgwJ9b6loj_5f6jkfeZ4AaABAg
@loloflores123,"For Putin, everything is an act of war, except a war. That is a special operation.",1194,2025-03-07T08:53:59Z,UgykP0Vg7zxLduMawEF4AaABAg
@christopherflux6254,So sending peacekeepers to Ukraine is an act of war but sending an invading army is a special military operation?,769,2025-03-07T08:37:04Z,Ugyb9aj2DQ82GfzKvkx4AaABAg
@JimC-c1e,OK Europe this is your chance to prove Putin wrong and push Russia out of Ukraine.  I am sure this will require another meeting of EU leaders.,207,2025-03-07T06:12:50Z,UgyAvf2zIaegKvbQAf54AaABAg
@vitivasi,So bringing the North Korean fighters was not an act of war???,1868,2025-03-07T04:16:40Z,UgySoHLVW3lzI3nZD9B4AaABAg
@courvilleg1,Call their bluff they have been threatening for too long.,206,2025-03-07T03:38:55Z,Ugw0ifeiAe7akaHXq1h4AaABAg
@ObiwanSherlockClousseau,just call it special peacekeepers operation,684,2025-03-07T02:16:50Z,UgwqXB-pYHizmUspxWN4AaABAg
@sketchygetchey8299,Dont you just love it when the power hungry tries to threaten people who threaten their power? Its like theyre scared.,482,2025-03-07T01:09:48Z,UgwA2Yr-oDDJUfmIEml4AaABAg
@swbusby,"Its already a war. I say call his bluff. Certainly make EU peacekeepers a mandatory part of any ceasefire agreement, or walk away from the table.",350,2025-03-07T01:07:18Z,UgynbUBWBL1evPSk7Kp4AaABAg
@roybatty5028,An act of War is invading another Country.,4292,2025-03-07T00:43:16Z,Ugysgr5yZCugQOKSQp14AaABAg
@podermon4845,Putins 500th final warning,355,2025-03-07T00:38:43Z,UgylJWuADXK6XTBEHvR4AaABAg
@LNLBD,"It doesnt matter what this guy says. At one point everything Europe does will be considered as act of war. Everything different than full surrender. This is what he wants from Europe. We dont want war, but we prefer it over slavery.",1344,2025-03-07T00:31:11Z,Ugz_qZhobIF0Kb6beS14AaABAg
@Solaris0071,"Oh no, another red line. We are so afraid D",173,2025-03-07T00:29:10Z,UgwQHsR1tcs7-8m1rF54AaABAg
@rouey,NO. It would be a special peacekeeping operation,229,2025-03-07T00:27:59Z,UgwXYfdb9kgtSFN50-V4AaABAg
@shaggyzor,Get out of Ukraine then.,425,2025-03-07T00:21:13Z,UgxGKh8TxgyrFdkkiA54AaABAg
@Koolaid79,Invading Ukraine was an act of war and that ends that BS.,851,2025-03-07T00:11:51Z,Ugzmooa-1Ua6s3cfTvJ4AaABAg
@stevenklinkhamer9069,And invading Ukraine is not an act of war? Hmmmmm.,2541,2025-03-07T00:04:51Z,UgzQNwJ_aqMUDpBzvIF4AaABAg
@Riomojo,"Russia Peace keepers would be an act of war, because it would interfere with our act of war!",6548,2025-03-07T00:00:39Z,Ugz9NDdS0NJgGtetlDJ4AaABAg
@1boreal,"ok... so its an act of war.. they said they would start ww3 when Finland joined NATO. They did nothing. Weakness is the risky strategy, not strength.",1008,2025-03-06T23:50:35Z,UgwX-Wzc7ndgMkOTJ4Z4AaABAg
@Aaronwhatnow,"Putin, you cant even defeat Ukraine ",462,2025-03-06T23:46:06Z,UgzBGd1XoEmLBQnTYot4AaABAg
@Timberius,Putler has no right to be in Ukraine.,244,2025-03-06T23:42:15Z,UgwlBdE71WnzSXM5xLV4AaABAg
@Doug-mu2ev,"Russia, leave Ukraine now and start paying the immeasurable reparations!",433,2025-03-06T23:41:36Z,Ugx2sS2MQ1Tg6o1yhFd4AaABAg
@mattinterweb,Wonder if any of the women in that room blame him for sending their sons to their death in a pointless war?,607,2025-03-06T23:40:53Z,UgzPz3UjKGYvI3YMDg54AaABAg
@richardm4825,But its ok for little Vlad to accept North Korean combat troops.,8472,2025-03-06T23:38:41Z,UgzrJKXFrCkkGW0M43p4AaABAg
@e4t662,Agent Orange will say how high when Vladimir says jump..,182,2025-03-06T23:38:11Z,Ugzj7FowsL59Y238MiR4AaABAg
@roguetrader33,here come the russian bots,809,2025-03-06T23:35:21Z,Ugzia2Q3ZSIGSR2qSzF4AaABAg
@HarryNottings,"Invader says that peace is war, not surprising",2187,2025-03-06T23:35:13Z,UgxURhH6WQfOJ71dwUV4AaABAg
@bente1881,The mineral grab is like stealing a wallet from a victim of a traffic accident.,291,2025-03-06T19:37:18Z,Ugyi3FOVEFu0v6IN2fR4AaABAg
@EasyTiger.01343,Lets keep this simple. Trump is extorting Zelenski and offering nothing. You dont help someone by threatening to throw them off a cliff.,557,2025-03-05T22:33:49Z,UgzXg3nQhgktHMniLsp4AaABAg
@baneta1,"Cannot believe we have a pro russian president,  it just blows my mind",204,2025-03-05T22:22:58Z,UgyCZACCXxL70iqp-MR4AaABAg
@miraculixxs,I dont get why what Snyder says is so difficult for some people to understand. Its literally obvious.,197,2025-03-05T20:24:26Z,UgzfUYatfkMRrx6idSd4AaABAg
@miraculixxs,"In a nutshell, agreements by the US are worth nothing.",186,2025-03-05T20:21:36Z,UgxiPFuzNYMnKB5o_t14AaABAg
@hotjani809,This guy voice should be spread everywhere in Western world and democracies. Because we are heading for a big trouble all the Western countries...,342,2025-03-05T20:01:45Z,UgxkJCItXogWpAaWDwJ4AaABAg
@hmq9052,Read this guy 15 years ago. Hes been spot on,177,2025-03-05T18:49:36Z,UgxWI93ShB9MwxpcWdZ4AaABAg
@PBRinsights,Trumps peace plan sounds a lot like handing Putin a knife and asking Ukraine to fall on it.,280,2025-03-05T18:37:38Z,UgxgB0yx8nL2oiXnNLJ4AaABAg
@TS-wh4ey,Pocahontas clapping and cheering for the war. SMH,231,2025-03-05T09:55:18Z,Ugw6JlS2fER3qbBtPPJ4AaABAg
@highlevel7286,They didnt clap for dj but they did clap for going to war another 5 years lets that sink in,774,2025-03-05T08:43:52Z,UgxVyqeXG1UN8DWug7R4AaABAg
@r3boxx,Right to her face! Man this guy is built different,309,2025-03-05T08:42:23Z,UgzmEozIODn9cRZ8tQt4AaABAg
@socalskateratz4979,"The way she kept clapping, with that crazy look in her eyes. These ppl are soo unhinged. ",772,2025-03-05T08:26:35Z,UgxxDNOA9Z0la-IwjXt4AaABAg
@FrankH-d6x,"Good job Democrats, you just put JD Vance in The White House in 2028.",521,2025-03-05T08:19:57Z,UgyF0uinsrbNW8HuMxZ4AaABAg
@rave400v6,This is a career ending clip of verifying the warmonger.,520,2025-03-05T08:19:54Z,UgzM07VxuVY4rhR2bLp4AaABAg
@joemagalhaes1842,Shame on that train wreck know as Pocahontas Elizabeth Warren,226,2025-03-05T08:18:32Z,UgwRplVx5u8FoQUK1fh4AaABAg
@chanelle7484,It was awesome! So glad someones calling out these corrupt insane lunatics!,158,2025-03-05T08:17:39Z,UgzZQFrTFYF6dr3bkfx4AaABAg
@veronicagallo2624,The only time Democrats stood up was to cheer for another country let that sink in.,680,2025-03-05T08:10:06Z,UgyZK2HgVlp8vlUr8Jh4AaABAg
@marilynlast,She was on her phone most of the night. Bad look for a congress.,227,2025-03-05T08:07:24Z,UgxzX1opWb7WzW9b6cl4AaABAg
@caprah5387,The monster Warren claps  at the thought of innocent people dying,638,2025-03-05T08:04:42Z,Ugyx-sRkJyffVQX1AZt4AaABAg
@clareeastgate2753,She clapped and said you bet,434,2025-03-05T08:04:21Z,UgwP_AKilnQN0pihzUJ4AaABAg
@rn6710,She fell right into his trap.,377,2025-03-05T08:03:24Z,UgyUj54EUxKCuGYxlQJ4AaABAg
@CombatMosquitoTrainer,Definitely a Russian asset,182,2025-03-07T20:32:48Z,UgzatGKjBga5hOcZWop4AaABAg
@rubberbaby00,"Omfg, what a traitor.",182,2025-03-07T19:46:06Z,UgwEb8iVW0TtPkzFlLR4AaABAg
@gilesclement,Russian asset says what?,166,2025-03-07T19:42:39Z,UgwvELQgPZ00ITDBM_54AaABAg
